     kx              E+_uu           E+_vv           E+_ww           E+_pp
  2.2700000e+02   5.4087544e-06   1.2280774e-05   1.2919325e-05   1.4772483e-05
  2.2725000e+02   5.3923172e-06   1.2267500e-05   1.2888555e-05   1.4666399e-05
  2.2750000e+02   5.3713752e-06   1.2232051e-05   1.2831674e-05   1.4574748e-05
  2.2775000e+02   5.3642228e-06   1.2215635e-05   1.2808418e-05   1.4463956e-05
  2.2800000e+02   5.3512040e-06   1.2194754e-05   1.2786046e-05   1.4371320e-05
  2.2825000e+02   5.3364267e-06   1.2140034e-05   1.2707207e-05   1.4314939e-05
  2.2850000e+02   5.3235254e-06   1.2112849e-05   1.2737287e-05   1.4153778e-05
  2.2875000e+02   5.2950487e-06   1.2081980e-05   1.2699642e-05   1.4062123e-05
  2.2900000e+02   5.2834480e-06   1.2055699e-05   1.2650791e-05   1.3911500e-05
  2.2925000e+02   5.2659589e-06   1.2020851e-05   1.2615950e-05   1.3854317e-05
  2.2950000e+02   5.2489748e-06   1.1997455e-05   1.2573092e-05   1.3801814e-05
  2.2975000e+02   5.2502682e-06   1.1964139e-05   1.2593568e-05   1.3691800e-05
  2.3000000e+02   5.2369281e-06   1.1925304e-05   1.2512553e-05   1.3586176e-05
  2.3025000e+02   5.2167447e-06   1.1937903e-05   1.2549188e-05   1.3475692e-05
  2.3050000e+02   5.2114308e-06   1.1885578e-05   1.2488490e-05   1.3346316e-05
  2.3075000e+02   5.1809195e-06   1.1831603e-05   1.2427525e-05   1.3287863e-05
  2.3100000e+02   5.1729843e-06   1.1812278e-05   1.2376880e-05   1.3226348e-05
  2.3125000e+02   5.1724141e-06   1.1789223e-05   1.2375798e-05   1.3119007e-05
  2.3150000e+02   5.1599020e-06   1.1757221e-05   1.2346061e-05   1.2964037e-05
  2.3175000e+02   5.1353058e-06   1.1747937e-05   1.2315014e-05   1.2894951e-05
  2.3200000e+02   5.1278095e-06   1.1749643e-05   1.2271174e-05   1.2855346e-05
  2.3225000e+02   5.1255265e-06   1.1728673e-05   1.2238902e-05   1.2738369e-05
  2.3250000e+02   5.1051071e-06   1.1710688e-05   1.2263212e-05   1.2631538e-05
  2.3275000e+02   5.0935872e-06   1.1614154e-05   1.2235195e-05   1.2520655e-05
  2.3300000e+02   5.0680357e-06   1.1658933e-05   1.2117380e-05   1.2446386e-05
  2.3325000e+02   5.0610219e-06   1.1638006e-05   1.2170087e-05   1.2394380e-05
  2.3350000e+02   5.0532823e-06   1.1592899e-05   1.2115056e-05   1.2276553e-05
  2.3375000e+02   5.0402675e-06   1.1572800e-05   1.2123190e-05   1.2203410e-05
  2.3400000e+02   5.0262199e-06   1.1571365e-05   1.2083649e-05   1.2084247e-05
  2.3425000e+02   5.0251395e-06   1.1528468e-05   1.2069388e-05   1.2026036e-05
  2.3450000e+02   5.0162433e-06   1.1521512e-05   1.2033091e-05   1.1911976e-05
  2.3475000e+02   5.0027585e-06   1.1477049e-05   1.2054739e-05   1.1834179e-05
  2.3500000e+02   4.9910562e-06   1.1465627e-05   1.2020687e-05   1.1736484e-05
  2.3525000e+02   4.9810043e-06   1.1430400e-05   1.1996004e-05   1.1655513e-05
  2.3550000e+02   4.9797705e-06   1.1468167e-05   1.1985496e-05   1.1573474e-05
  2.3575000e+02   4.9703940e-06   1.1436205e-05   1.1925176e-05   1.1510031e-05
  2.3600000e+02   4.9642199e-06   1.1407765e-05   1.1949923e-05   1.1431901e-05
  2.3625000e+02   4.9405271e-06   1.1388244e-05   1.1905486e-05   1.1367742e-05
  2.3650000e+02   4.9348255e-06   1.1382623e-05   1.1861396e-05   1.1278774e-05
  2.3675000e+02   4.9282502e-06   1.1339754e-05   1.1840165e-05   1.1192398e-05
  2.3700000e+02   4.9132816e-06   1.1351644e-05   1.1846168e-05   1.1108955e-05
  2.3725000e+02   4.9060515e-06   1.1333025e-05   1.1836514e-05   1.1022002e-05
  2.3750000e+02   4.8910210e-06   1.1303415e-05   1.1827245e-05   1.0982732e-05
  2.3775000e+02   4.8860487e-06   1.1273870e-05   1.1782532e-05   1.0862941e-05
  2.3800000e+02   4.8763114e-06   1.1285993e-05   1.1775032e-05   1.0802090e-05
  2.3825000e+02   4.8689084e-06   1.1270189e-05   1.1776531e-05   1.0680542e-05
  2.3850000e+02   4.8727561e-06   1.1269475e-05   1.1734248e-05   1.0643075e-05
  2.3875000e+02   4.8539541e-06   1.1272565e-05   1.1738502e-05   1.0556885e-05
  2.3900000e+02   4.8648536e-06   1.1232607e-05   1.1747916e-05   1.0495014e-05
  2.3925000e+02   4.8489728e-06   1.1242694e-05   1.1715814e-05   1.0379797e-05
  2.3950000e+02   4.8390901e-06   1.1204281e-05   1.1687491e-05   1.0326782e-05
  2.3975000e+02   4.8275137e-06   1.1194008e-05   1.1676102e-05   1.0273585e-05
  2.4000000e+02   4.8222303e-06   1.1207662e-05   1.1651731e-05   1.0160993e-05
  2.4025000e+02   4.8142261e-06   1.1230249e-05   1.1683997e-05   1.0113124e-05
  2.4050000e+02   4.8009369e-06   1.1188762e-05   1.1679716e-05   1.0030603e-05
  2.4075000e+02   4.8023443e-06   1.1206652e-05   1.1645647e-05   9.9689733e-06
  2.4100000e+02   4.8005740e-06   1.1174262e-05   1.1632286e-05   9.8942831e-06
  2.4125000e+02   4.7714826e-06   1.1143983e-05   1.1626207e-05   9.7975745e-06
  2.4150000e+02   4.7817251e-06   1.1140959e-05   1.1587309e-05   9.7548686e-06
  2.4175000e+02   4.7740050e-06   1.1153076e-05   1.1563005e-05   9.6796397e-06
  2.4200000e+02   4.7696908e-06   1.1136208e-05   1.1585296e-05   9.5885772e-06
  2.4225000e+02   4.7560524e-06   1.1115958e-05   1.1567876e-05   9.5376511e-06
  2.4250000e+02   4.7507135e-06   1.1130122e-05   1.1534372e-05   9.4735362e-06
  2.4275000e+02   4.7432063e-06   1.1100944e-05   1.1548945e-05   9.4088919e-06
  2.4300000e+02   4.7374355e-06   1.1107931e-05   1.1527283e-05   9.3071389e-06
  2.4325000e+02   4.7276675e-06   1.1101485e-05   1.1537153e-05   9.2142103e-06
  2.4350000e+02   4.7252453e-06   1.1054350e-05   1.1491691e-05   9.2326597e-06
  2.4375000e+02   4.7109076e-06   1.1111174e-05   1.1458240e-05   9.1351273e-06
  2.4400000e+02   4.7159889e-06   1.1090164e-05   1.1470218e-05   9.0584244e-06
  2.4425000e+02   4.7105139e-06   1.1086650e-05   1.1489698e-05   8.9872547e-06
  2.4450000e+02   4.7125245e-06   1.1093872e-05   1.1485286e-05   8.9225877e-06
  2.4475000e+02   4.7175167e-06   1.1082035e-05   1.1482000e-05   8.8308578e-06
  2.4500000e+02   4.6961986e-06   1.1119067e-05   1.1490286e-05   8.8148032e-06
  2.4525000e+02   4.6920561e-06   1.1072184e-05   1.1507308e-05   8.7291346e-06
  2.4550000e+02   4.6935609e-06   1.1111134e-05   1.1464149e-05   8.6574621e-06
  2.4575000e+02   4.6905407e-06   1.1113305e-05   1.1459315e-05   8.5948145e-06
  2.4600000e+02   4.6762499e-06   1.1073695e-05   1.1455475e-05   8.5253960e-06
  2.4625000e+02   4.6758695e-06   1.1097403e-05   1.1469457e-05   8.4467153e-06
  2.4650000e+02   4.6761482e-06   1.1088562e-05   1.1484694e-05   8.4191810e-06
  2.4675000e+02   4.6676126e-06   1.1104383e-05   1.1451090e-05   8.3311122e-06
  2.4700000e+02   4.6676587e-06   1.1105560e-05   1.1430473e-05   8.2794922e-06
  2.4725000e+02   4.6580392e-06   1.1084632e-05   1.1445524e-05   8.2468757e-06
  2.4750000e+02   4.6507146e-06   1.1079686e-05   1.1438121e-05   8.1501003e-06
  2.4775000e+02   4.6407803e-06   1.1128679e-05   1.1445501e-05   8.1259123e-06
  2.4800000e+02   4.6454447e-06   1.1120434e-05   1.1435237e-05   8.0403748e-06
  2.4825000e+02   4.6492901e-06   1.1102088e-05   1.1448591e-05   7.9702792e-06
  2.4850000e+02   4.6445699e-06   1.1103482e-05   1.1434763e-05   7.9141530e-06
  2.4875000e+02   4.6400722e-06   1.1135271e-05   1.1476212e-05   7.8298587e-06
  2.4900000e+02   4.6391499e-06   1.1144324e-05   1.1491902e-05   7.7878506e-06
  2.4925000e+02   4.6433262e-06   1.1149610e-05   1.1480064e-05   7.7387891e-06
  2.4950000e+02   4.6173512e-06   1.1142459e-05   1.1465612e-05   7.6728793e-06
  2.4975000e+02   4.6284271e-06   1.1151663e-05   1.1502408e-05   7.6120607e-06
  2.5000000e+02   4.6264175e-06   1.1183682e-05   1.1513480e-05   7.5629834e-06
  2.5025000e+02   4.6343287e-06   1.1199720e-05   1.1469625e-05   7.4917170e-06
  2.5050000e+02   4.6369701e-06   1.1197041e-05   1.1500151e-05   7.4384975e-06
  2.5075000e+02   4.6200549e-06   1.1186768e-05   1.1473189e-05   7.3880821e-06
  2.5100000e+02   4.6214355e-06   1.1202792e-05   1.1518102e-05   7.3333404e-06
  2.5125000e+02   4.6275421e-06   1.1233042e-05   1.1559489e-05   7.2666930e-06
  2.5150000e+02   4.6306259e-06   1.1230045e-05   1.1584829e-05   7.2092387e-06
  2.5175000e+02   4.6337790e-06   1.1289032e-05   1.1563387e-05   7.1404432e-06
  2.5200000e+02   4.6332462e-06   1.1297415e-05   1.1616522e-05   7.0786282e-06
  2.5225000e+02   4.6227600e-06   1.1292732e-05   1.1613685e-05   7.0361357e-06
  2.5250000e+02   4.6264497e-06   1.1324813e-05   1.1635143e-05   6.9643563e-06
  2.5275000e+02   4.6324619e-06   1.1326615e-05   1.1596038e-05   6.9211698e-06
  2.5300000e+02   4.6474032e-06   1.1390438e-05   1.1675939e-05   6.8562443e-06
  2.5325000e+02   4.6499330e-06   1.1410493e-05   1.1717623e-05   6.8466316e-06
  2.5350000e+02   4.6582741e-06   1.1482860e-05   1.1745508e-05   6.7614827e-06
  2.5375000e+02   4.6814558e-06   1.1520935e-05   1.1779748e-05   6.7120729e-06
  2.5400000e+02   4.6942124e-06   1.1618488e-05   1.1897106e-05   6.6721049e-06
  2.5425000e+02   4.7221341e-06   1.1717807e-05   1.1970045e-05   6.5997759e-06
  2.5450000e+02   4.7620638e-06   1.1765427e-05   1.2095043e-05   6.5577567e-06
  2.5475000e+02   4.8145403e-06   1.1980105e-05   1.2221899e-05   6.4944431e-06
  2.5500000e+02   4.8982529e-06   1.2195372e-05   1.2459799e-05   6.4477909e-06
  2.5525000e+02   5.0146740e-06   1.2572694e-05   1.2804121e-05   6.3726303e-06
  2.5550000e+02   5.1601588e-06   1.2976420e-05   1.3224812e-05   6.3261419e-06
  2.5575000e+02   5.2811361e-06   1.3353173e-05   1.3601563e-05   6.2851507e-06
