     kx              E+_uu           E+_vv           E+_ww           E+_pp
-------------------------------------------------------------------------------
  3.5750000e+01	  4.9360392e-03	  3.4839099e-04	  2.0920573e-03	  1.8630224e-02
  3.6000000e+01	  4.7953866e-03	  3.4655883e-04	  2.0628860e-03	  1.8369304e-02
  3.6250000e+01	  4.7058011e-03	  3.3822683e-04	  2.0050340e-03	  1.7962079e-02
  3.6500000e+01	  4.6549078e-03	  3.3864194e-04	  2.0002085e-03	  1.7992642e-02
  3.6750000e+01	  4.5691663e-03	  3.3123785e-04	  1.9530450e-03	  1.7775852e-02
  3.7000000e+01	  4.4505479e-03	  3.3038151e-04	  1.9455332e-03	  1.7469853e-02
  3.7250000e+01	  4.3913428e-03	  3.2801435e-04	  1.9194193e-03	  1.7285768e-02
  3.7500000e+01	  4.3082619e-03	  3.2239915e-04	  1.8830024e-03	  1.7059087e-02
  3.7750000e+01	  4.2288305e-03	  3.1992100e-04	  1.8480321e-03	  1.7137741e-02
  3.8000000e+01	  4.1364159e-03	  3.1771755e-04	  1.8333665e-03	  1.6626088e-02
  3.8250000e+01	  4.0881839e-03	  3.1593847e-04	  1.8186609e-03	  1.6800766e-02
  3.8500000e+01	  3.9961704e-03	  3.1015355e-04	  1.7916025e-03	  1.6501732e-02
  3.8750000e+01	  3.9578295e-03	  3.0966175e-04	  1.7642792e-03	  1.6254543e-02
  3.9000000e+01	  3.8676754e-03	  3.0647617e-04	  1.7378158e-03	  1.6245995e-02
  3.9250000e+01	  3.8304292e-03	  3.0365914e-04	  1.7129662e-03	  1.6096933e-02
  3.9500000e+01	  3.7628150e-03	  3.0081971e-04	  1.6932783e-03	  1.5954253e-02
  3.9750000e+01	  3.6855094e-03	  2.9675490e-04	  1.6740096e-03	  1.5704750e-02
  4.0000000e+01	  3.5815606e-03	  2.9236089e-04	  1.6467660e-03	  1.5466095e-02
  4.0250000e+01	  3.5208233e-03	  2.9111849e-04	  1.6209333e-03	  1.5399024e-02
  4.0500000e+01	  3.4712829e-03	  2.8758798e-04	  1.5969303e-03	  1.5198197e-02
  4.0750000e+01	  3.4231224e-03	  2.8512863e-04	  1.5923833e-03	  1.5067072e-02
  4.1000000e+01	  3.3778145e-03	  2.8307769e-04	  1.5647881e-03	  1.4884428e-02
  4.1250000e+01	  3.3016931e-03	  2.8076382e-04	  1.5319409e-03	  1.4892296e-02
  4.1500000e+01	  3.2279299e-03	  2.7669620e-04	  1.5063190e-03	  1.4551248e-02
  4.1750000e+01	  3.1805057e-03	  2.7314635e-04	  1.4883983e-03	  1.4382531e-02
  4.2000000e+01	  3.1219744e-03	  2.7141798e-04	  1.4790341e-03	  1.4322283e-02
  4.2250000e+01	  3.0597191e-03	  2.6899095e-04	  1.4469373e-03	  1.4238480e-02
  4.2500000e+01	  3.0255193e-03	  2.6648327e-04	  1.4411998e-03	  1.3988707e-02
  4.2750000e+01	  2.9552916e-03	  2.6270970e-04	  1.4042826e-03	  1.3853719e-02
  4.3000000e+01	  2.9014333e-03	  2.6167867e-04	  1.3874383e-03	  1.3717273e-02
  4.3250000e+01	  2.8577747e-03	  2.5879525e-04	  1.3772854e-03	  1.3674577e-02
  4.3500000e+01	  2.8342134e-03	  2.5729801e-04	  1.3563875e-03	  1.3584997e-02
  4.3750000e+01	  2.7652555e-03	  2.5310056e-04	  1.3406673e-03	  1.3174255e-02
  4.4000000e+01	  2.7115476e-03	  2.4925660e-04	  1.3207242e-03	  1.3243766e-02
  4.4250000e+01	  2.6651738e-03	  2.4659998e-04	  1.2926193e-03	  1.2892599e-02
  4.4500000e+01	  2.6250966e-03	  2.4418938e-04	  1.2856225e-03	  1.2886425e-02
  4.4750000e+01	  2.5767620e-03	  2.4366474e-04	  1.2673309e-03	  1.2771963e-02
  4.5000000e+01	  2.5394975e-03	  2.4188552e-04	  1.2506519e-03	  1.2534939e-02
  4.5250000e+01	  2.5090934e-03	  2.3902803e-04	  1.2282415e-03	  1.2508562e-02
  4.5500000e+01	  2.4492333e-03	  2.3512348e-04	  1.2098420e-03	  1.2185788e-02
  4.5750000e+01	  2.4294925e-03	  2.3357956e-04	  1.1997376e-03	  1.2198611e-02
  4.6000000e+01	  2.3738885e-03	  2.2994162e-04	  1.1742753e-03	  1.2007291e-02
  4.6250000e+01	  2.3285708e-03	  2.2880001e-04	  1.1646219e-03	  1.1932595e-02
  4.6500000e+01	  2.2881188e-03	  2.2591322e-04	  1.1504029e-03	  1.1712177e-02
  4.6750000e+01	  2.2584963e-03	  2.2417178e-04	  1.1383655e-03	  1.1638545e-02
  4.7000000e+01	  2.2267573e-03	  2.2348703e-04	  1.1143009e-03	  1.1525315e-02
  4.7250000e+01	  2.1939591e-03	  2.2102085e-04	  1.1094977e-03	  1.1408181e-02
  4.7500000e+01	  2.1485925e-03	  2.1748055e-04	  1.0878698e-03	  1.1259672e-02
  4.7750000e+01	  2.1055193e-03	  2.1497186e-04	  1.0641334e-03	  1.1134613e-02
  4.8000000e+01	  2.0693123e-03	  2.1352211e-04	  1.0544999e-03	  1.0997239e-02
  4.8250000e+01	  2.0392896e-03	  2.1107747e-04	  1.0378691e-03	  1.0862139e-02
  4.8500000e+01	  2.0118996e-03	  2.0851739e-04	  1.0269030e-03	  1.0770149e-02
